time_s,video_payload_mbps,rf_capacity_mbps,buffer_mb,latency_ms,drop_flag
2,32.3732855342534,40.1021023917516,3.46296584072446,696.912240081775,0
2.04,29.589603630001,39.9858045785279,3.41273483598182,688.81858153688,0
2.08,31.1139528615261,41.5560805658435,3.36227419746024,652.772435774401,0
2.12,32.0043441130533,40.8471270554217,3.31981028274839,655.811515361101,0
2.16,33.1093019469637,43.5916212569079,3.26914868619867,604.815192617492,0
2.2,31.2454926652971,44.1051906213443,3.20660019641844,586.280192294117,0
2.24,31.845217965046,38.4521943085969,3.17531531470068,666.694477275131,0
2.28,30.8686120434435,45.8794978762398,3.1020108855367,545.055145386179,0
2.32,35.8276801872216,38.1708586364025,3.0920449932908,654.040147108602,0
2.36,33.1378329329961,43.8603123526949,3.0401825961923,558.981525399967,0
2.4,33.340294954818,43.8710666635878,2.98927873764845,549.486300187482,0
2.44,34.7159483077454,43.2303302871336,2.94845682775151,550.080992008815,0
2.48,32.5466226569866,33.0480968538962,2.94769945676696,721.191687684594,0
2.52,35.9987333073138,38.1826458834052,2.93852989388651,621.374440041574,0
2.56,32.4316102693024,42.4301562620646,2.8902871639227,549.482211220456,0
2.6,35.7680351317123,30.8413240095375,2.91667071953357,765.246066355466,0
2.64,33.5828014466325,42.9432605475611,2.87161842402893,539.356393403577,0
2.68,30.2473822616729,35.8480399551809,2.84536513556139,641.244449362025,0
2.72,37.918445221666,40.8708757761979,2.83235298278873,559.188897778456,0
2.76,35.918822169349,34.6975423793207,2.84020938173887,661.522585895135,0
2.8,36.0370258403666,46.3234908877611,2.7905270565019,485.588890922317,0
2.84,33.6378621489871,45.8339038242305,2.73129684812568,480.397963847711,0
2.88,36.7490738729025,37.9229104915054,2.72717766503267,580.668919039261,0
2.92,35.5195174097932,42.0549771963167,2.69625036610005,517.204525188073,0
2.96,36.6404235934258,29.8629864291224,2.73188755192157,740.52486920831,0
3,38.9121765785285,31.5771009370565,2.77031293012893,709.720171773348,0
3.04,37.8462113614503,35.7533132622749,2.7825274206248,628.760907209171,0
3.08,39.3757542975031,37.2073759435474,2.79511931239458,606.688727200921,0
3.12,36.5328011046635,46.1617970203275,2.74872433281626,480.002883378987,0
3.16,36.0025759408671,40.5261877097599,2.7278562739718,543.178719430192,0
3.2,37.0120577906194,29.1797630545592,2.7687677476521,768.308152214032,0
3.24,39.4571649082288,42.3877213160182,2.75586496561315,524.45563257741,0
3.28,40.5624613637789,28.7266630189236,2.81679395733743,794.115630991278,0
3.32,43.7692408755636,37.8941608720926,2.84791935735478,606.841498907321,0
3.36,43.0685399492014,37.8848483109703,2.87558781554594,612.889183240522,0
3.4,40.8227953702435,28.2817922655576,2.94004283106937,842.063496138685,0
3.44,40.2829724775149,35.3807539441551,2.96630392373617,677.417089786865,0
3.48,39.1552052984296,34.4668477230957,2.99149571161283,701.470601479447,0
3.52,42.4503173623598,33.6260210187659,3.0373671933308,730.223650626471,0
3.56,38.6177243367298,26.1378474297587,3.10151657786566,962.163774642648,0
3.6,42.6774140516345,32.6858537462852,3.15322437939241,780.118416945686,0
3.64,41.8808633819463,34.5418824048002,3.19166928427814,746.766556223312,0
3.68,39.0742774568028,37.6867104434792,3.20035711934475,685.728781423204,0
3.72,43.1813806233056,41.9689751227461,3.20816914684755,616.674319804514,0
3.76,41.1261998103898,33.4526347208528,3.24828697229524,785.021977782089,0
3.8,36.9367987451616,39.9274234873774,3.23508384858416,653.925104470924,0
3.84,39.4309129937487,39.2154836116949,3.23791099549443,666.485672036278,0
3.88,41.2712789752807,29.8051107531775,3.29699183660494,895.462078342186,0
